name,overall_score,intelligence_score,strength_score,speed_score,durability_score,power_score,combat_score,power_diversity_score,alignment_encoded,lore_depth_score,nlp_ability,nlp_able,nlp_battle,nlp_black,nlp_body,nlp_control,nlp_death,nlp_earth,nlp_energy,nlp_eventually,nlp_father,nlp_fight,nlp_force,nlp_form,nlp_help,nlp_hulk,nlp_human,nlp_later,nlp_life,nlp_man,nlp_men,nlp_new,nlp_power,nlp_powers,nlp_sonic,nlp_team,nlp_time,nlp_use,nlp_used,nlp_world,power_tier
Angel Salvadore,4.0,-0.75,-0.3636363636363636,-0.25,-0.4545454545454545,-0.3333333333333333,-0.4285714285714285,-0.6666666666666666,0.0,1.2973239205384994,0.0,0.0,0.0,0.0,1.864978742489107,0.9932200140294696,0.0,0.0,0.0,0.0,4.996488528422795,1.3050635384108005,0.0,0.0,1.2954218862048692,0.0,0.0,3.3020466842527325,0.6038185171091679,1.027647766563338,0.6832390826671191,1.4683215314955271,0.4470752461168893,1.2877181017650647,0.0,0.0,0.9235982789336786,0.7208109460344736,0.0,0.0,1
Angel,9.0,0.25,0.0,0.5,0.6363636363636364,0.4166666666666667,0.0,0.4444444444444444,0.0,0.6839599408964046,1.1601095606160488,2.9859786507524815,0.0,0.23959211895014,0.0,0.0,0.0,1.2314999400429931,0.0,0.0,0.0,9.392593174242876,0.0,0.0,1.8646403654720316,0.0,4.105282546453081,0.5281101942925885,2.607423247386355,0.0,0.0,1.5851350974580949,0.0,0.6178504926902312,0.0,0.0,0.8862897103098007,0.0,0.0,4.33477735248395,1
Angela,15.0,0.25,1.0909090909090908,0.75,0.3636363636363636,0.4166666666666667,0.4285714285714285,0.6666666666666666,1.0,-0.3280249548514201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Animal Man,7.0,-0.25,0.3636363636363636,0.125,0.5454545454545454,0.0,0.1428571428571428,-0.6666666666666666,0.0,3.877524216056477,0.0,1.0532357032107358,1.4967163537206474,0.1086565401934459,1.082152728181412,0.4322364606815279,0.8518393154488193,2.9786293654921465,0.0,0.0,0.0,0.0,1.8627806934703752,1.4475575718209084,1.6912523809633022,0.0,0.8274540358538052,0.6386701622091637,2.890513809094875,5.366627661614174,0.0,0.7987430943690138,0.7782453809238425,1.6811946199242185,0.0,0.7651458180564522,1.205813955233081,0.0,0.0,4.805408484896427,2
Annabeth Chase (FOX),6.0,-0.25,0.0,0.0,0.1818181818181818,-0.5,0.2857142857142857,-0.5555555555555556,0.0,-0.1845345591856838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286545520467307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Annihilus,8.0,0.25,0.9090909090909092,0.125,0.0,-0.25,-0.2857142857142857,-0.1111111111111111,-1.0,2.6061402068625843,0.4728152564424136,0.2028280071434798,1.5132168140365798,0.0,1.458777141991732,9.905370184884475,2.2966143126856404,5.019111812603657,6.3834568318766,1.3604142749068286,0.0,0.0,1.2555445388677835,0.9756773893820452,0.0,0.0,0.5577175023995249,1.0761852389687516,0.3542278916921794,1.8085972429001933,0.0,0.6460390320398084,1.835925235161033,0.2518116814667703,0.0,2.0628829935069963,0.1806085006487981,0.0,1.352649437255175,0.5888952029803983,1
Ant-Man II,7.0,0.25,-0.1818181818181818,-0.625,-0.2727272727272727,-0.3333333333333333,-1.2857142857142858,-0.1111111111111111,0.0,0.6810047611229683,0.680582577314168,0.8758677261719366,0.0,0.0,0.0,1.6774173491090567,0.0,0.0,0.0,0.0,0.0,0.0,1.8072634640109984,0.0,1.0938981875324716,0.0,0.0,0.0,0.5098848402193845,6.942245093967148,0.0,0.9299253851905986,0.0,0.0,0.0,2.969367433238806,1.559835439083943,1.826031648416918,0.0,0.0,1
Ant-Man (MCU),10.0,0.75,0.0909090909090909,0.25,0.0909090909090909,-0.1666666666666666,0.1428571428571428,-0.1111111111111111,0.0,0.008537186012149,0.0,1.3299393525537546,0.0,0.0,0.0,1.910274185738127,0.0,0.0,4.185620401050082,0.0,0.0,0.0,12.348872189601115,6.397497928469924,0.0,0.0,3.6569429660886215,2.822610388178868,0.0,3.952979144133796,0.0,0.7060109236522476,0.0,0.0,0.0,0.0,0.5921232373215881,0.0,0.0,3.861374550802216,1
Ant-Man,9.0,0.75,-0.1818181818181818,-0.375,-0.4545454545454545,-0.75,-1.2857142857142858,-0.6666666666666666,0.0,1.1088491216549006,1.0121548044754094,0.434193565277751,1.0797802084929398,0.104517850099025,1.5614008566849924,1.2473181694654238,2.458179150247953,2.148880801161205,2.7330110073688783,0.0,0.0,0.0,0.0,8.35452362270665,0.0,0.0,3.581714688149814,0.9215151544166852,0.0,3.226384167000338,0.1072542475309881,0.4609915474370734,1.1229034246651346,0.5390528324685416,0.0,0.0,1.159884918072936,2.7156538643159585,4.826023864620972,5.042587783769855,1
Anti-Monitor,70.0,0.5,1.2727272727272727,0.25,0.8181818181818182,0.4166666666666667,0.4285714285714285,0.7777777777777778,-1.0,5.321950418650468,0.42157650238431,0.0904238184703568,0.6746151304535659,0.2176656648105902,0.650345094515744,0.519525302768455,0.2559664203077803,9.621665300632086,9.106695666472106,0.4043289523017324,0.0,0.6826418319685864,2.2389636039507477,1.7398874324235518,0.0,0.0,0.2486389670980732,0.0,0.4737605870108337,0.0,0.0,0.5760281036199157,1.7538931403792697,0.5613074371321733,0.0,0.0,1.5298424494257996,0.0,1.2060634908459107,0.2625384614398668,1
Anti-Spawn,20.0,0.5,1.2727272727272727,0.375,0.8181818181818182,0.4166666666666667,0.7142857142857143,0.6666666666666666,-1.0,-0.028895091118043,0.0,0.0,0.0,0.0,3.604333992608866,0.0,5.674454854579712,4.960471287388625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.979110989095727,0.0,2.1283035648647943,2.5921075722542577,0.0,0.0,0.0,1.7849837086253797,0.0,0.0,0.0,2
Anti-Venom,10.0,0.25,0.5454545454545454,0.625,0.6363636363636364,0.3333333333333333,0.2857142857142857,0.0,2.0,1.213265473649647,1.3181085556420509,0.2827207116276814,1.4061757398515415,0.0,1.5250353643161398,1.6243570089382513,0.0,0.0,0.0,0.0,0.0,3.2015400552496907,0.0,0.0,2.1185916419989246,0.0,0.0,0.9000527911982674,0.0,6.722646860748294,0.0,1.2006797775769245,0.7311671123163812,1.7549937699207163,0.0,0.0,0.0,0.0,0.6284832436266093,0.0,1
Apocalypse (FOX),34.0,0.25,1.0909090909090908,1.0,0.7272727272727273,0.4166666666666667,0.1428571428571428,1.0,2.0,2.352979806271548,0.0,0.8759262524290852,0.0,0.0,1.57495655199399,1.6775294356218782,4.132534087453645,2.1675368517654947,1.837825554447271,1.958346539271276,0.0,1.1021135650293103,5.422152680868636,1.4045092544125362,0.0,0.0,0.8028467216649362,0.0,0.0,0.0,0.3606180077650495,0.6199916824189317,0.3775507313109404,4.712350548343042,0.0,0.0,0.259989944778234,1.2174357769792234,0.649056294384378,5.086366281311341,1
Aquababy,2.0,-1.25,-0.2727272727272727,-0.75,-0.7272727272727273,-0.6666666666666666,-1.7142857142857142,-0.7777777777777778,0.0,-0.2268921359382695,5.572620608229663,0.0,0.0,0.5754439170908823,0.0,0.0,6.766998353820013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.983858405252902,0.0,0.0,0
Aquagirl I,8.0,0.25,0.4545454545454545,1.125,0.2727272727272727,-0.3333333333333333,0.0,-0.2222222222222222,0.0,-0.135938269578066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286545520467307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Aqualad II,9.0,0.0,0.0909090909090909,1.25,0.6363636363636364,0.0,0.0,0.2222222222222222,0.0,-0.3572483992776227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.491510067972447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Aqualad,7.0,-0.25,0.2727272727272727,0.0,0.3636363636363636,0.25,-0.4285714285714285,0.0,0.0,1.715646035133804,3.929598198265479,1.3485733559883477,1.6768590508309609,0.3246247736964143,3.030997810843564,1.9370393579015837,3.8174620392518457,1.668566525039996,10.610664577107572,0.753766072580135,4.8722311240959115,3.817823950518508,0.0,3.2435671727280777,3.7896183270902446,0.0,1.8540905038136992,1.0733094209873266,1.1776043738034516,0.5010456247798138,0.0,1.431805922346615,1.3078708676418045,0.8371292730606203,0.0,1.71447540747977,0.3002097876794661,0.0,0.7494638013610901,0.0,1
Aquaman (Injustice),12.0,0.0,0.8181818181818182,0.875,0.4545454545454545,0.4166666666666667,0.2857142857142857,1.3333333333333333,0.0,-0.0748645542603841,3.9884749368390646,1.7109736032371718,2.1274790574654543,0.0,0.0,4.915154515079606,0.0,0.0,0.0,0.0,4.121026023627846,0.0,0.0,0.0,0.0,0.0,4.704675345914755,0.0,5.976241454533839,0.0,0.0,0.0,1.1062221277724646,1.0620898613662215,0.0,0.0,0.7617694949587018,0.0,0.0,0.0,2
Aquaman,14.0,0.25,1.0,1.0,0.4545454545454545,0.4166666666666667,0.1428571428571428,0.8888888888888888,0.0,17.252011164012476,1.448952200510872,0.4834438405321581,4.980786993049603,0.349119712244337,0.4967169925587857,2.3808010374076165,3.5190111959679498,1.5381172680852198,1.3041490938071814,1.0808564869618578,2.3288315424927655,5.474536375551148,2.137579104504325,1.993322453214873,3.1051949487453387,0.0,1.7091369014731483,0.5863097027767891,2.532923753406531,1.129024501780782,0.0341200064318243,2.566407496196735,1.0716630703363714,0.9431670627387672,0.029430384997214,2.8096657317688285,1.1069570234052633,0.1439851714502,0.1535267545030608,2.205721972946946,1
Aracnido Jr.,8.0,0.25,0.6363636363636364,0.5,0.0,-0.6666666666666666,0.1428571428571428,-0.7777777777777778,2.0,-0.1805943194877688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.119370280406557,0.0,0.0,0.0,8.64863926342378,0.0,0.0,2.4494989201936543,4.031280149474631,0.0,0.0,0.0,0.0,2.8657354677901883,0.0,0.0,0.0,0.0,0.0,0.0,1
Aragorn,7.0,0.25,-0.2727272727272727,0.0,0.0,-0.3333333333333333,0.7142857142857143,0.1111111111111111,0.0,-0.2108028238384501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.218251220052389,0.7011337414974124,0.0,0.0,0.0,0.0,0.0,2.5274351087430063,0.0,0.0,0.0,1
Archangel (FOX),10.0,0.5,-0.1818181818181818,0.5,0.3636363636363636,-0.1666666666666666,-0.1428571428571428,-0.7777777777777778,2.0,-0.1802659661796092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.50096609767632,0.0,0.0,0.0,0.0,0.0,0.0,1.5053938323489535,0.0,2.108257819749072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Archangel,6.0,-0.25,-0.2727272727272727,0.5,0.1818181818181818,-0.6666666666666666,-1.0,-0.2222222222222222,0.0,11.981612214743064,0.3645194779737162,0.2345570228804428,2.819338150989586,0.0470515873517712,0.492035304121614,1.2353321413613991,3.65183614076656,0.3869511385034651,0.4921360553235053,0.6118109314227795,0.7532674912779754,0.4426887696981461,3.8718753986448537,0.5641528183613371,1.1717819690575553,0.107198996022912,1.182432139548908,1.1200826175235268,0.273093908041205,1.2200543439128728,0.7918486125102346,0.8716177473692328,0.3538541212455464,0.2912033656652861,0.0,6.162764333349608,0.9746876995601704,0.4075087808541052,0.5214161980089893,0.2270059701402479,1
Arclight,4.0,-0.75,0.6363636363636364,-0.375,-0.2727272727272727,-0.4166666666666667,-0.1428571428571428,-0.5555555555555556,-1.0,0.0144475455590215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.470395393889615,11.371165689776111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4462498747055047,0.0,0.0,0.0,0.0,9.186787400461444,3.217268072690587,0.0,0.0,0.0,1
Arcturus,11.0,0.25,0.5454545454545454,0.375,0.4545454545454545,0.4166666666666667,0.2857142857142857,1.7777777777777777,1.0,-0.1063864718437038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.086132735536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.710315219675773,0.0,0.0,0.0,0.0,0.0,0.0,2.8222634068976147,0.0,0.0,0.0,2
Ardina,21.0,-0.25,1.2727272727272727,1.5,0.4545454545454545,0.4166666666666667,-1.4285714285714286,0.6666666666666666,0.0,-0.0449844032178624,0.0,1.3582716758607412,3.377836501130015,0.0,0.0,3.901939309689183,0.0,3.361132177478363,8.549577280699966,0.0,0.0,5.127039981310795,0.0,0.0,5.089162027563121,0.4655755715301482,0.0,0.0,0.0,0.0,0.0,0.0,1.7563686318957894,1.6862990442204135,0.0,0.0,1.2094750340735907,0.0,0.0,3.943635228308017,2
Ariel,6.0,-0.5,-0.3636363636363636,-0.75,-0.7272727272727273,0.3333333333333333,-1.2857142857142858,-0.6666666666666666,0.0,0.5079625677228699,2.233827969639937,0.4791330960770479,0.0,0.0,0.0,0.0,0.0,1.1856462113876176,0.0,0.0,0.0,1.8085737806463036,0.0,0.0,0.0,0.0,0.0,1.0168930272726229,0.0,0.0,0.8284862940758742,0.5087047000514184,0.0,1.1896908347986948,0.0,9.746144326355369,0.4266447780679383,0.9989090488178628,0.0,0.0,1
Arizona Annie,7.0,0.25,-0.3636363636363636,-0.625,-0.6363636363636364,-0.9166666666666666,-0.2857142857142857,-0.5555555555555556,2.0,0.4452470858643901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03659909717051,0.0,3.7687553599724017,0.3132105472718929,2.6924325737079227,0.0,0.0,0.0,0.0,0.0,0.0,2.8186512153720087,0.0,1
Arkade,5.0,-1.75,-0.1818181818181818,0.0,-0.1818181818181818,0.4166666666666667,0.5714285714285714,0.8888888888888888,-1.0,-0.3188310622229519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Arkillo,14.0,0.25,1.2727272727272727,0.625,0.2727272727272727,0.4166666666666667,-0.1428571428571428,0.1111111111111111,-1.0,-0.1822360860285667,5.823861940961854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.305020766295459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Armor,6.0,-0.5,0.6363636363636364,-0.75,0.4545454545454545,-0.3333333333333333,-0.5714285714285714,-0.7777777777777778,0.0,-0.0180594319487768,4.606901516458304,0.988132934542182,0.0,0.0,1.776709437789402,0.0,0.0,0.0,18.65926906438572,0.0,0.0,0.0,6.116733714995315,0.0,0.0,0.0,0.0,1.0485870203723062,0.0,1.4685139116969963,0.4881760709056717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Arnim Zola (MCU),9.0,0.75,-0.4545454545454545,-0.75,-0.7272727272727273,-1.0833333333333333,-1.5714285714285714,-0.7777777777777778,-1.0,-0.092923986209161,0.0,1.0884712621289705,2.7068796508035624,0.2620137314552732,0.0,0.0,0.0,0.0,6.851331246008233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98595314619244,1.155064058304574,0.0,0.0,0.0,1.1556505936439552,0.0,0.0,0.0,0.0,0.969230854362993,0.0,2.4196527572343065,9.480872694218196,1
Arno Victor Dorian,7.0,0.0,-0.3636363636363636,0.0,-0.1818181818181818,0.25,0.7142857142857143,0.7777777777777778,0.0,-0.3162042357576752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Arnold Flass,2.0,-1.25,-0.3636363636363636,-0.5,-0.8181818181818182,-0.9166666666666666,-0.7142857142857143,-0.6666666666666666,-1.0,-0.1911016253488754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.481358422968592,0.0,0.0,0.0,1
Arsenal (CW),4.0,-0.5,-0.1818181818181818,0.0,-0.2727272727272727,-0.5833333333333334,0.1428571428571428,-0.2222222222222222,2.0,-0.2472500410441635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183435473599753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Arsenal,5.0,-0.5,-0.3636363636363636,0.25,0.0,-0.5,0.1428571428571428,-0.4444444444444444,0.0,-0.3572483992776227,7.195029039046283,3.086519272473953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.434855066094549,0.0,0.0,1
Artemis (CW),6.0,0.0,-0.3636363636363636,-0.125,-0.4545454545454545,-0.75,0.0,-0.1111111111111111,-1.0,-0.0814316204235757,0.0,3.978267035616659,0.8994007098718833,0.3482317154323388,0.0,0.0,2.0475352811022822,0.0,0.0,0.0,0.0,1.365152930637647,0.0,0.0,1.3550673452406758,0.0,0.0,2.302722473113798,0.0,0.0,0.0893372054862739,0.3839819638744127,0.0,0.0,0.1541165214777883,9.195766321451163,0.966123763409682,1.507998877377131,0.0,0.0,1
Arthur Dayne,4.0,-0.75,-0.3636363636363636,0.25,-0.3636363636363636,-0.9166666666666666,0.7142857142857143,-0.4444444444444444,0.0,0.2259070760137908,0.0,0.0,0.0,0.0,0.0,0.0,10.707640934773217,0.0,0.0,0.0,9.110782834532984,0.0,0.0,0.0,0.0,0.0,0.0,2.0070248721397426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204358391030657,0.0,1
Ash,11.0,0.25,-0.0909090909090909,0.5,0.4545454545454545,0.4166666666666667,0.7142857142857143,1.0,0.0,-0.3102938762108028,0.0,0.0,0.0,0.0,0.0,14.09509727029702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Aspheera,67.0,0.5,0.0,1.25,0.4545454545454545,0.4166666666666667,0.7142857142857143,2.6666666666666665,-1.0,-0.0811032671154161,0.0,3.114374082496465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.962942016567635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923199626816373,0.0,2
Asura,32.0,-1.25,1.2727272727272727,1.5,0.8181818181818182,0.4166666666666667,0.7142857142857143,2.0,0.0,-0.3572483992776227,1.0123881229205736,2.605761924512488,2.160058231427407,0.0,2.342641178162238,1.2476056969608602,2.4587458012530514,2.1493761537744156,2.7336410116686523,0.0,0.0,3.27863853409805,8.065084797675173,10.445561848455696,0.0,0.0,2.388360221802504,0.9217275789213888,0.7584698367279423,0.0,0.0,0.0,2.80790568125352,1.617531279221737,0.0,0.0,0.3867174302519689,0.9054266225022666,0.0,1.260937545941622,1
Atom (CW),13.0,0.75,0.0909090909090909,0.75,0.3636363636363636,0.4166666666666667,0.2857142857142857,1.1111111111111112,0.0,0.1165654243966508,0.7249698455144726,2.7989741934322185,0.0,0.0,1.1183749095018851,0.8934088507275496,0.8803523684925872,0.0,19.575568470758633,0.6953098581855992,1.4981262999126888,2.3478288788156205,5.7753969524693956,0.0,1.1652417009462994,0.0,0.8551508565894723,0.3300239727078926,0.0,0.4621884361518936,0.0768223348044193,0.6603831142255918,1.2064426094322804,0.3861040296907982,0.0,1.581514074196702,1.38463929653153,1.296749702567692,2.765364950193982,0.0,1
Atom Girl,3.0,-0.75,-0.3636363636363636,-0.375,-0.4545454545454545,-0.5833333333333334,-1.0,-0.7777777777777778,0.0,-0.1014611722213101,4.532345994179324,0.0,0.0,0.0,0.0,0.0,0.0,4.811255772361681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.346207960597085,2.063234546844201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88726499905236,1.7312897654562305,0.0,4.322107613166026,0.0,2
Atom II,8.0,0.5,-0.3636363636363636,-0.125,-0.1818181818181818,-0.5833333333333334,-0.4285714285714285,-0.5555555555555556,0.0,1.7333771137744214,1.0313303453267348,1.769677909491872,2.2004738610694465,0.0,3.977455023673496,2.541897885104274,1.2523750026628435,1.094795958547179,0.0,0.9891365283514012,2.1312101790048485,0.0,5.477324029628969,2.128200571382001,0.0,0.0,1.216523740524691,3.7558940123628863,0.0,1.9725053217528905,0.0,0.9394503088040892,0.0,1.0985306623076796,0.0,2.249836274394139,1.181859245054342,1.8447350973645156,0.9834908329925406,0.0,1
Atom III,,-4.25,-0.5454545454545454,-1.0,-1.0,-1.25,-2.142857142857143,-0.7777777777777778,0.0,0.1070431784600229,0.0,0.0,0.0,0.0,0.0,0.0,3.4512939018068898,0.0,0.0,0.0,5.873187087436931,0.0,22.641606924624927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588936312951169,0.0,0.0,0.0,0.0,1.0856555468815527,0.0,0.0,0.0,0
Atom IV,9.0,0.75,-0.3636363636363636,0.125,-0.3636363636363636,-0.6666666666666666,0.5714285714285714,-0.6666666666666666,0.0,0.8182564439336726,0.0,0.0,4.165736189082244,0.0,0.0,4.812088976046378,4.741764002012773,0.0,0.0,0.0,8.069225021292588,6.322951387929196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778481543665187,0.0,2.0796379433325898,0.0,0.0,0.0,0.0,3.723710085459969,4.863510706218752,1
Atom Smasher (CW),5.0,-1.25,0.8181818181818182,0.625,0.5454545454545454,0.0833333333333333,-0.2857142857142857,0.1111111111111111,-1.0,-0.2991298637333771,2.822482620006305,2.421573827039615,0.0,0.0,2.1770517520491683,0.0,0.0,5.992342956753787,7.621241369873864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.658617444962697,0.0,0.0,1.799411156585231,0.2990878946970636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Atomic Skull,5.0,-1.25,0.0,0.0,0.6363636363636364,0.4166666666666667,-0.2857142857142857,0.3333333333333333,-1.0,-0.2748317189295682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Atomica,5.0,-0.25,-0.3636363636363636,-0.25,-0.6363636363636364,-0.5833333333333334,-0.1428571428571428,-0.4444444444444444,-1.0,-0.0817599737317353,0.0,1.6702765197853546,0.0,0.0,3.0032356504700584,0.0,9.456240820746828,4.133208588318319,0.0,0.0,0.0,6.304758207784463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7129957648468346,0.0,1
Attuma,12.0,0.5,0.6363636363636364,0.375,0.3636363636363636,0.4166666666666667,0.1428571428571428,0.6666666666666666,2.0,0.3411590871778033,0.0,0.0,3.5859120349287488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.892157257695231,0.0,8.925896600973566,0.0,0.0,0.0,0.0,1.5301596827766002,5.036542211838192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2839789845303142,0.0,0.0,0.0,2
Aurora,8.0,-0.25,-0.3636363636363636,1.375,0.0909090909090909,0.1666666666666666,-0.5714285714285714,-0.2222222222222222,0.0,2.8031521917583317,3.7966025044972462,0.930665303698694,0.0,0.0,3.765104859964115,2.6735443263694108,0.0,0.0,2.929014525535123,1.0403645122314351,0.0,0.0,1.440249495162219,0.0,0.871752427759432,0.0,1.919292370141804,1.9752070266161992,0.8126777288874226,0.0,0.1724193104765656,0.7410787598100534,0.6017173792475313,3.1774166464780627,0.0,7.09907000031175,1.243068455935496,1.4552062895942524,3.620492480037152,0.6755284201712313,2
Avatar Korra,8.0,-0.25,0.0,0.5,0.6363636363636364,0.4166666666666667,0.4285714285714285,-0.1111111111111111,0.0,-0.0551633557708093,6.972381395843078,0.0,0.0,0.0,0.0,0.0,0.0,7.401445141420939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.173998231413058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Azrael (Gotham),9.0,0.5,0.1818181818181818,0.375,0.3636363636363636,-0.25,0.5714285714285714,0.6666666666666666,-1.0,-0.1674601871613856,0.0,5.13245454784574,0.0,0.0,0.0,3.6860310259251783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808073379336539,1.1204434851563954,0.0,0.0,0.0,0.8295912309621932,0.0,0.0,0.0,1.1425504465450775,2.67506843738523,1.4261696920900464,0.0,1
Aztar,222.0,0.75,1.2727272727272727,1.5,0.8181818181818182,0.4166666666666667,0.1428571428571428,1.3333333333333333,0.0,0.8891807584961419,0.0,0.5494714716548379,0.0,0.0,1.975951039295124,3.1569594992019767,3.1108229676640815,1.359703126265306,0.0,1.228477342652387,0.0,0.0,20.408007214068416,2.643160077123188,0.0,0.0,6.043541247128577,0.5830881990681558,0.0,0.8165971115815548,0.1357301303956108,0.5833842881311568,0.710516514543825,0.6821707571062798,0.0,0.0,0.0,0.0,0.0,1.5953473013379946,2
Balder,10.0,-0.25,0.6363636363636364,0.875,0.4545454545454545,0.4166666666666667,0.7142857142857143,0.8888888888888888,0.0,-0.3572483992776227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Bane (Dark Knight),9.0,0.5,0.0,-0.375,0.0909090909090909,-0.1666666666666666,0.4285714285714285,0.5555555555555556,-1.0,-0.1963552782794286,0.0,0.0,0.0,0.0,4.602145729317116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.037941980168286,0.0,4.470068338828985,3.803838085966302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
